source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,gene_ratio,recall,query,parents,qscore
GO:BP,GO:0034330,cell junction organization,8.375371442019417e-14,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a cell junction. A cell junction is a specialized region of connection between two cells or between a cell and the extracellular matrix."" [GOC:dph, GOC:jl, GOC:mah]",834,1182,110,21026,0.09306260575296109,0.13189448441247004,query_1,['GO:0016043'],1.2169793160337954
GO:BP,GO:0048858,cell projection morphogenesis,1.2910988458230038e-13,True,"""The process in which the anatomical structures of a cell projection are generated and organized."" [GO_REF:0000021]",681,1182,96,21026,0.08121827411167512,0.14096916299559473,query_1,"['GO:0000902', 'GO:0009653', 'GO:0030030']",1.046825624943125
GO:BP,GO:0051056,regulation of small GTPase mediated signal transduction,1.4940869560564944e-13,True,"""Any process that modulates the frequency, rate or extent of small GTPase mediated signal transduction."" [GOC:go_curators]",307,1182,59,21026,0.04991539763113367,0.19218241042345277,query_1,"['GO:0007264', 'GO:1902531']",0.6401961281062362
GO:BP,GO:0048513,animal organ development,1.5890174766502845e-13,True,"""Development of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:dph, GOC:jid]",3085,1182,278,21026,0.23519458544839256,0.09011345218800648,query_1,['GO:0048856'],3.0102252357780532
GO:BP,GO:0071363,cellular response to growth factor stimulus,2.8030933135757126e-13,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:mah]",689,1182,96,21026,0.08121827411167512,0.13933236574746008,query_1,"['GO:0070848', 'GO:0071495']",1.019481213770784
GO:BP,GO:0048812,neuron projection morphogenesis,4.198949752763676e-13,True,"""The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites."" [GOC:mah]",660,1182,93,21026,0.07868020304568528,0.1409090909090909,query_1,"['GO:0031175', 'GO:0120039']",0.9738138045517987
GO:BP,GO:0065009,regulation of molecular function,4.3805997809787514e-13,True,"""Any process that modulates the frequency, rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GOC:isa_complete]",1496,1182,162,21026,0.13705583756345177,0.10828877005347594,query_1,['GO:0065007'],1.693799966588906
GO:BP,GO:0048667,cell morphogenesis involved in neuron differentiation,6.582432642091113e-13,True,"""The process in which the structures of a neuron are generated and organized. This process occurs while the initially relatively unspecialized cell is acquiring the specialized features of a neuron."" [GOC:dph, GOC:tb]",599,1182,87,21026,0.07360406091370558,0.14524207011686144,query_1,"['GO:0000902', 'GO:0048666']",0.8966162276991503
GO:BP,GO:0071495,cellular response to endogenous stimulus,7.167098696615876e-13,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."" [GOC:mah]",1223,1182,140,21026,0.11844331641285956,0.11447260834014718,query_1,['GO:0009719'],1.4384534061654173
GO:BP,GO:0022008,neurogenesis,8.453450673874055e-13,True,"""Generation of cells within the nervous system."" [GO_REF:0000021, GOC:cls, GOC:curators, GOC:dgh, GOC:dph, GOC:jid]",1771,1182,182,21026,0.15397631133671744,0.10276679841897234,query_1,"['GO:0007399', 'GO:0030154']",1.8589507680505206
GO:BP,GO:0051240,positive regulation of multicellular organismal process,9.809454075794565e-13,True,"""Any process that activates or increases the frequency, rate or extent of an organismal process, any of the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai]",1667,1182,174,21026,0.14720812182741116,0.10437912417516497,query_1,"['GO:0032501', 'GO:0048518', 'GO:0051239']",1.7677274095872486
GO:BP,GO:0006950,response to stress,2.6195940839713906e-12,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:mah]",3948,1182,331,21026,0.2800338409475465,0.08383991894630193,query_1,['GO:0050896'],3.2432864176675404
GO:BP,GO:0031344,regulation of cell projection organization,2.9161253987051067e-12,True,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell projections."" [GOC:mah]",658,1182,91,21026,0.07698815566835872,0.13829787234042554,query_1,"['GO:0030030', 'GO:0051128']",0.8880732962854205
GO:BP,GO:0051493,regulation of cytoskeleton organization,2.935271039733217e-12,True,"""Any process that modulates the frequency, rate or extent of the formation, arrangement of constituent parts, or disassembly of cytoskeletal structures."" [GOC:ai]",517,1182,78,21026,0.06598984771573604,0.15087040618955513,query_1,"['GO:0007010', 'GO:0033043']",0.7610181384452002
GO:BP,GO:0009888,tissue development,4.125159303606033e-12,True,"""The process whose specific outcome is the progression of a tissue over time, from its formation to the mature structure."" [ISBN:0471245208]",2032,1182,199,21026,0.16835871404399322,0.09793307086614174,query_1,['GO:0048856'],1.9166897595631154
GO:BP,GO:1902533,positive regulation of intracellular signal transduction,4.651271573035561e-12,True,"""Any process that activates or increases the frequency, rate or extent of intracellular signal transduction."" [GOC:BHF, GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]",1113,1182,129,21026,0.10913705583756345,0.11590296495956873,query_1,"['GO:0009967', 'GO:0035556', 'GO:1902531']",1.2367878604433564
GO:BP,GO:0061564,axon development,9.54796701018905e-12,True,"""The progression of an axon over time. Covers axonogenesis (de novo generation of an axon) and axon regeneration (regrowth), as well as processes pertaining to the progression of the axon over time (fasciculation and defasciculation)."" [GOC:dph, GOC:pg, GOC:pr]",528,1182,78,21026,0.06598984771573604,0.14772727272727273,query_1,['GO:0031175'],0.7272140008776083
GO:BP,GO:2000026,regulation of multicellular organismal development,1.0315779251647942e-11,True,"""Any process that modulates the frequency, rate or extent of multicellular organismal development."" [GOC:obol]",1418,1182,152,21026,0.12859560067681894,0.1071932299012694,query_1,"['GO:0007275', 'GO:0050793', 'GO:0051239']",1.4128153044936498
GO:BP,GO:0008283,cell population proliferation,1.4004321302461132e-11,True,"""The multiplication or reproduction of cells, resulting in the expansion of a cell population."" [GOC:mah, GOC:mb]",2015,1182,196,21026,0.1658206429780034,0.09727047146401985,query_1,['GO:0009987'],1.7997738028864423
GO:BP,GO:0016043,cellular component organization,3.131827697450141e-11,True,"""A process that results in the assembly, arrangement of constituent parts, or disassembly of a cellular component."" [GOC:ai, GOC:jl, GOC:mah]",8184,1182,586,21026,0.4957698815566836,0.07160312805474096,query_1,['GO:0071840'],5.207667050481904
GO:BP,GO:0120035,regulation of plasma membrane bounded cell projection organization,4.234909803773776e-11,True,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of plasma membrane bounded cell projections."" [GOC:krc]",642,1182,87,21026,0.07360406091370558,0.13551401869158877,query_1,"['GO:0031344', 'GO:0120036']",0.7635063939432575
GO:BP,GO:0050790,regulation of catalytic activity,6.129719467984563e-11,True,"""Any process that modulates the activity of an enzyme."" [GOC:ai, GOC:ebc, GOC:vw]",928,1182,111,21026,0.09390862944162437,0.11961206896551724,query_1,['GO:0065009'],0.9590474564293782
GO:BP,GO:0007015,actin filament organization,6.424380251103998e-11,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments. Includes processes that control the spatial distribution of actin filaments, such as organizing filaments into meshworks, bundles, or other structures, as by cross-linking."" [GOC:mah]",461,1182,70,21026,0.05922165820642978,0.15184381778741865,query_1,"['GO:0030036', 'GO:0097435']",0.6035971347827054
GO:BP,GO:0001944,vasculature development,6.627327311910866e-11,True,"""The process whose specific outcome is the progression of the vasculature over time, from its formation to the mature structure. The vasculature is an interconnected tubular multi-tissue structure that contains fluid that is actively transported around the organism."" [GOC:dph, UBERON:0002409]",762,1182,97,21026,0.08206429780033841,0.1272965879265092,query_1,"['GO:0048731', 'GO:0072359']",0.835304715097431
GO:BP,GO:0045595,regulation of cell differentiation,9.715197408756271e-11,True,"""Any process that modulates the frequency, rate or extent of cell differentiation, the process in which relatively unspecialized cells acquire specialized structural and functional features."" [GOC:go_curators]",1576,1182,161,21026,0.1362098138747885,0.10215736040609137,query_1,"['GO:0030154', 'GO:0050793', 'GO:0050794']",1.363807349929782
GO:BP,GO:0032879,regulation of localization,1.068963135560253e-10,True,"""Any process that modulates the frequency, rate or extent of any process in which a cell, a substance, or a cellular entity is transported to, or maintained in, a specific location."" [GOC:mah]",2029,1182,194,21026,0.16412859560067683,0.09561360275998028,query_1,"['GO:0050789', 'GO:0051179']",1.6365323440835666
GO:BP,GO:0035295,tube development,1.416509632714471e-10,True,"""The process whose specific outcome is the progression of a tube over time, from its initial formation to a mature structure. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues including lung and trachea, kidney, the mammary gland, the vascular system and the gastrointestinal and urinary-genital tracts."" [PMID:12526790]",1101,1182,124,21026,0.10490693739424704,0.11262488646684832,query_1,"['GO:0007275', 'GO:0048856']",1.0332053959444825
GO:BP,GO:0070887,cellular response to chemical stimulus,1.595878650811677e-10,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:mah]",2192,1182,205,21026,0.17343485617597293,0.09352189781021898,query_1,"['GO:0042221', 'GO:0051716']",1.6991413093861238
GO:BP,GO:0009605,response to external stimulus,2.4092816310883497e-10,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external stimulus."" [GOC:hb]",2415,1182,220,21026,0.18612521150592218,0.09109730848861283,query_1,['GO:0050896'],1.7901732104184829
GO:BP,GO:0007409,axonogenesis,2.504154708878623e-10,True,"""De novo generation of a long process of a neuron, including the terminal branched region. Refers to the morphogenesis or creation of shape or form of the developing axon, which carries efferent (outgoing) action potentials from the cell body towards target cells."" [GOC:dph, GOC:jid, GOC:pg, GOC:pr, ISBN:0198506732]",463,1182,69,21026,0.0583756345177665,0.1490280777537797,query_1,"['GO:0048667', 'GO:0048812', 'GO:0061564']",0.5604842472116086
GO:BP,GO:0048646,anatomical structure formation involved in morphogenesis,2.5164852170436163e-10,True,"""The developmental process pertaining to the initial formation of an anatomical structure from unspecified parts. This process begins with the specific processes that contribute to the appearance of the discrete structure and ends when the structural rudiment is recognizable. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GOC:dph, GOC:jid, GOC:tb]",1199,1182,131,21026,0.11082910321489002,0.10925771476230192,query_1,"['GO:0009653', 'GO:0032502']",1.0638713500518984
GO:BP,GO:0051094,positive regulation of developmental process,2.747213726219284e-10,True,"""Any process that activates or increases the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:ai]",1343,1182,142,21026,0.12013536379018612,0.10573343261355175,query_1,"['GO:0032502', 'GO:0048518', 'GO:0050793']",1.1486271340281353
GO:BP,GO:0050808,synapse organization,3.1499292527247403e-10,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell)."" [GOC:ai, GOC:pr]",563,1182,78,21026,0.06598984771573604,0.13854351687388988,query_1,['GO:0034330'],0.6270156832709172
GO:BP,GO:0071840,cellular component organization or biogenesis,3.256211252971552e-10,True,"""A process that results in the biosynthesis of constituent macromolecules, assembly, arrangement of constituent parts, or disassembly of a cellular component."" [GOC:mah]",8393,1182,593,21026,0.5016920473773265,0.07065411652567616,query_1,['GO:0009987'],4.7596966533983585
GO:BP,GO:0030155,regulation of cell adhesion,3.3172926722631654e-10,True,"""Any process that modulates the frequency, rate or extent of attachment of a cell to another cell or to the extracellular matrix."" [GOC:mah]",794,1182,98,21026,0.0829103214890017,0.12342569269521411,query_1,"['GO:0007155', 'GO:0050794']",0.7859248634863018
GO:BP,GO:0035239,tube morphogenesis,3.5270609972206733e-10,True,"""The process in which the anatomical structures of a tube are generated and organized. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues, with tube shape and organization varying from the single-celled excretory organ in Caenorhabditis elegans to the branching trees of the mammalian kidney and insect tracheal system."" [GOC:bf, PMID:14624839]",879,1182,105,21026,0.08883248730964467,0.11945392491467577,query_1,"['GO:0009653', 'GO:0035295']",0.8396968173458785
GO:BP,GO:0010975,regulation of neuron projection development,3.9153601002585165e-10,True,"""Any process that modulates the rate, frequency or extent of neuron projection development. Neuron projection development is the process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites)."" [GOC:dph, GOC:tb]",446,1182,67,21026,0.05668358714043993,0.15022421524663676,query_1,"['GO:0031175', 'GO:0120035']",0.5332354444806817
GO:BP,GO:0002682,regulation of immune system process,5.353945612651232e-10,True,"""Any process that modulates the frequency, rate, or extent of an immune system process."" [GOC:add]",1581,1182,159,21026,0.13451776649746192,0.10056925996204934,query_1,"['GO:0002376', 'GO:0050789']",1.2471580720229376
GO:BP,GO:0009719,response to endogenous stimulus,5.945497015594079e-10,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."" [GOC:sm]",1489,1182,152,21026,0.12859560067681894,0.10208193418401612,query_1,['GO:0050896'],1.1863988145954112
GO:BP,GO:0001568,blood vessel development,6.753615679582126e-10,True,"""The process whose specific outcome is the progression of a blood vessel over time, from its formation to the mature structure. The blood vessel is the vasculature carrying blood."" [GOC:hjd, UBERON:0001981]",732,1182,92,21026,0.077834179357022,0.12568306010928962,query_1,"['GO:0001944', 'GO:0048856']",0.713775513058633
GO:BP,GO:0007507,heart development,6.798403461219871e-10,True,"""The process whose specific outcome is the progression of the heart over time, from its formation to the mature structure. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood."" [GOC:jid, UBERON:0000948]",605,1182,81,21026,0.06852791878172589,0.13388429752066117,query_1,"['GO:0048513', 'GO:0072359']",0.6282360729921995
GO:BP,GO:0000165,MAPK cascade,6.868341546967997e-10,True,"""An intracellular protein kinase cascade containing at least a MAP kinase (MAPK). It starts with the activation of a MAP3K, and the consecutive activation of a MPK2K and a MAPK. The cascade can also contain an additional tier: the upstream MAP4K. The kinases in each tier phosphorylate and activate the kinase in the downstream tier to transmit a signal within a cell."" [PMID:20811974, PMID:9561267]",744,1182,93,21026,0.07868020304568528,0.125,query_1,['GO:0141124'],0.7209583543438747
GO:BP,GO:0051049,regulation of transport,1.0252113824360185e-09,True,"""Any process that modulates the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",1607,1182,160,21026,0.1353637901861252,0.09956440572495333,query_1,"['GO:0006810', 'GO:0032879']",1.2168103662531646
GO:BP,GO:0019220,regulation of phosphate metabolic process,1.0607578569459734e-09,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving phosphates."" [GOC:go_curators]",956,1182,110,21026,0.09306260575296109,0.11506276150627615,query_1,"['GO:0006796', 'GO:0051174']",0.8351795361288173
GO:BP,GO:0051174,regulation of phosphorus metabolic process,1.1355318826230348e-09,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus."" [GOC:ai]",957,1182,110,21026,0.09306260575296109,0.11494252873563218,query_1,"['GO:0006793', 'GO:0019222']",0.8324264580559847
GO:BP,GO:1902903,regulation of supramolecular fiber organization,1.1869936584814846e-09,True,"""Any process that modulates the frequency, rate or extent of supramolecular fiber organization."" [GO_REF:0000058, GOC:PARL, GOC:rl, GOC:TermGenie, PMID:23921388]",383,1182,60,21026,0.050761421319796954,0.1566579634464752,query_1,"['GO:0051128', 'GO:0097435']",0.45307368534311027
GO:BP,GO:0098657,import into cell,1.3163685701254239e-09,True,"""The directed movement of some substance from outside of a cell into a cell. This may occur via transport across the plasma membrane or via endocytosis."" [GOC:dos]",922,1182,107,21026,0.09052453468697123,0.11605206073752712,query_1,['GO:0006810'],0.803914219140697
GO:BP,GO:0043067,regulation of programmed cell death,1.477680789799353e-09,True,"""Any process that modulates the frequency, rate or extent of programmed cell death, cell death resulting from activation of endogenous cellular processes."" [GOC:jl]",1506,1182,152,21026,0.12859560067681894,0.10092961487383798,query_1,"['GO:0012501', 'GO:0050794']",1.135553083444196
GO:BP,GO:0042127,regulation of cell population proliferation,1.6894782080157121e-09,True,"""Any process that modulates the frequency, rate or extent of cell proliferation."" [GOC:jl]",1685,1182,165,21026,0.13959390862944163,0.09792284866468842,query_1,"['GO:0008283', 'GO:0050794']",1.2245523028211864
GO:BP,GO:0042325,regulation of phosphorylation,2.0097663346581425e-09,True,"""Any process that modulates the frequency, rate or extent of addition of phosphate groups into a molecule."" [GOC:jl]",830,1182,99,21026,0.08375634517766498,0.11927710843373494,query_1,"['GO:0016310', 'GO:0019220']",0.7284167418386874
GO:BP,GO:0042981,regulation of apoptotic process,2.471620893529082e-09,True,"""Any process that modulates the occurrence or rate of cell death by apoptotic process."" [GOC:jl, GOC:mtg_apoptosis]",1462,1182,148,21026,0.12521150592216582,0.1012311901504788,query_1,"['GO:0006915', 'GO:0043067']",1.0776977030829418
GO:BP,GO:0040007,growth,4.937527327490099e-09,True,"""The increase in size or mass of an entire organism, a part of an organism or a cell."" [GOC:bf, GOC:ma]",929,1182,106,21026,0.08967851099830795,0.11410118406889128,query_1,['GO:0008150'],0.7449136985576914
GO:BP,GO:0007267,cell-cell signaling,1.0498477335155819e-08,True,"""Any process that mediates the transfer of information from one cell to another. This process includes signal transduction in the receiving cell and, where applicable, release of a ligand and any processes that actively facilitate its transport and presentation to the receiving cell. Examples include signaling via soluble ligands, via cell adhesion molecules and via gap junctions."" [GOC:dos, GOC:mah]",1342,1182,137,21026,0.11590524534686972,0.10208643815201192,query_1,"['GO:0007154', 'GO:0023052']",0.9247933120533544
GO:BP,GO:0032101,regulation of response to external stimulus,1.176570920476027e-08,True,"""Any process that modulates the frequency, rate or extent of a response to an external stimulus."" [GOC:mah]",1082,1182,117,21026,0.09898477157360407,0.10813308687615526,query_1,"['GO:0009605', 'GO:0048583']",0.7848880550634932
GO:BP,GO:0030335,positive regulation of cell migration,1.3085620006674742e-08,True,"""Any process that activates or increases the frequency, rate or extent of cell migration."" [GOC:go_curators]",559,1182,74,21026,0.06260575296108291,0.13237924865831843,query_1,"['GO:0016477', 'GO:0030334', 'GO:2000147']",0.4935340283033697
GO:BP,GO:0034329,cell junction assembly,1.3462880037330368e-08,True,"""A cellular process that results in the aggregation, arrangement and bonding together of a set of components to form a cell junction."" [GOC:mah]",503,1182,69,21026,0.0583756345177665,0.13717693836978131,query_1,"['GO:0022607', 'GO:0034330']",0.4594665648542836
GO:BP,GO:0002684,positive regulation of immune system process,1.5055320366235107e-08,True,"""Any process that activates or increases the frequency, rate, or extent of an immune system process."" [GOC:add]",1099,1182,118,21026,0.09983079526226735,0.10737033666969972,query_1,"['GO:0002376', 'GO:0002682', 'GO:0048518']",0.7809074279465383
GO:BP,GO:0043085,positive regulation of catalytic activity,2.2838500477127524e-08,True,"""Any process that activates or increases the activity of an enzyme."" [GOC:ebc, GOC:jl, GOC:tb, GOC:vw]",554,1182,73,21026,0.06175972927241963,0.13176895306859207,query_1,"['GO:0044093', 'GO:0050790']",0.47192662118505563
GO:BP,GO:0050804,modulation of chemical synaptic transmission,3.3558614241231065e-08,True,"""Any process that modulates the frequency or amplitude of synaptic transmission, the process of communication from a neuron to a target (neuron, muscle, or secretory cell) across a synapse. Amplitude, in this case, refers to the change in postsynaptic membrane potential due to a single instance of synaptic transmission."" [GOC:ai]",513,1182,69,21026,0.0583756345177665,0.13450292397660818,query_1,"['GO:0007268', 'GO:0099177']",0.4363109329063634
GO:BP,GO:0044093,positive regulation of molecular function,3.5961568311348694e-08,True,"""Any process that activates or increases the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GO:jl]",884,1182,100,21026,0.08460236886632826,0.11312217194570136,query_1,['GO:0065009'],0.6297936866846952
GO:BP,GO:0099177,regulation of trans-synaptic signaling,3.6705957954372285e-08,True,"""Any process that modulates the frequency, rate or extent of trans-synaptic signaling."" [GOC:dos]",514,1182,69,21026,0.0583756345177665,0.13424124513618677,query_1,"['GO:0010646', 'GO:0023051', 'GO:0099537']",0.4340382209533136
GO:BP,GO:0001667,ameboidal-type cell migration,5.457313468445795e-08,True,"""Cell migration that is accomplished by extension and retraction of a pseudopodium."" [GOC:dph]",235,1182,42,21026,0.03553299492385787,0.17872340425531916,query_1,['GO:0016477'],0.2580768918638413
GO:BP,GO:0048514,blood vessel morphogenesis,5.8004637425915406e-08,True,"""The process in which the anatomical structures of blood vessels are generated and organized. The blood vessel is the vasculature carrying blood."" [GOC:jid]",635,1182,79,21026,0.06683587140439932,0.12440944881889764,query_1,"['GO:0001568', 'GO:0035239']",0.48366027529588485
GO:BP,GO:0099536,synaptic signaling,7.044182709602481e-08,True,"""Cell-cell signaling to, from or within a synapse."" [GOC:dos]",807,1182,93,21026,0.07868020304568528,0.11524163568773234,query_1,['GO:0007267'],0.5627341396631569
GO:BP,GO:0040017,positive regulation of locomotion,7.524345186691959e-08,True,"""Any process that activates or increases the frequency, rate or extent of locomotion of a cell or organism."" [GOC:go_curators]",603,1182,76,21026,0.06429780033840947,0.12603648424543948,query_1,"['GO:0040011', 'GO:0040012', 'GO:0048518']",0.4580273925232918
GO:BP,GO:0001525,angiogenesis,8.913854704921778e-08,True,"""Blood vessel formation when new vessels emerge from the proliferation of pre-existing blood vessels."" [ISBN:0878932453]",547,1182,71,21026,0.06006768189509306,0.12979890310786105,query_1,"['GO:0048514', 'GO:0048646']",0.42347321987313036
GO:BP,GO:0051093,negative regulation of developmental process,9.909839820789929e-08,True,"""Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:ai]",925,1182,102,21026,0.08629441624365482,0.11027027027027027,query_1,"['GO:0032502', 'GO:0048519', 'GO:0050793']",0.6044003411631194
GO:BP,GO:0050807,regulation of synapse organization,1.0638376846366107e-07,True,"""Any process that modulates the physical form of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell)."" [GOC:ai, GOC:dph, GOC:tb]",309,1182,49,21026,0.04145516074450085,0.15857605177993528,query_1,"['GO:0050803', 'GO:0050808', 'GO:0051128']",0.28907200241155606
GO:BP,GO:2000147,positive regulation of cell motility,1.3640115099540032e-07,True,"""Any process that activates or increases the frequency, rate or extent of cell motility."" [GOC:mah]",587,1182,74,21026,0.06260575296108291,0.1260647359454855,query_1,"['GO:0040017', 'GO:0048522', 'GO:0048870', 'GO:2000145']",0.4297998861306641
GO:BP,GO:0031399,regulation of protein modification process,1.6368088844785894e-07,True,"""Any process that modulates the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]",1049,1182,111,21026,0.09390862944162437,0.10581506196377502,query_1,"['GO:0036211', 'GO:0051246']",0.6372641496785685
GO:BP,GO:0006897,endocytosis,1.665351248992435e-07,True,"""A vesicle-mediated transport process in which cells take up external materials or membrane constituents by the invagination of a part of the plasma membrane to form a new membrane-bounded vesicle."" [GOC:mah, ISBN:0198506732, ISBN:0716731363, Wikipedia:Endocytosis]",709,1182,84,21026,0.07106598984771574,0.11847672778561354,query_1,"['GO:0016192', 'GO:0098657']",0.48172039665292343
GO:BP,GO:0031589,cell-substrate adhesion,1.9566779388595593e-07,True,"""The attachment of a cell to the underlying substrate via adhesion molecules."" [GOC:mah, GOC:pf]",356,1182,53,21026,0.04483925549915398,0.14887640449438203,query_1,['GO:0007155'],0.30080327794576145
GO:BP,GO:0050803,regulation of synapse structure or activity,2.390402802121741e-07,True,"""Any process that modulates the physical form or the activity of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell)."" [GOC:ai]",316,1182,49,21026,0.04145516074450085,0.1550632911392405,query_1,['GO:0065008'],0.27449654537023743
GO:BP,GO:0001932,regulation of protein phosphorylation,3.0150922881487726e-07,True,"""Any process that modulates the frequency, rate or extent of addition of phosphate groups into an amino acid in a protein."" [GOC:hjd]",779,1182,89,21026,0.07529610829103214,0.11424903722721438,query_1,"['GO:0006468', 'GO:0031399', 'GO:0042325']",0.49098328741154795
GO:BP,GO:0051241,negative regulation of multicellular organismal process,3.2042460944609816e-07,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of an organismal process, the processes pertinent to the function of an organism above the cellular level; includes the integrated processes of tissues and organs."" [GOC:ai]",1087,1182,113,21026,0.09560067681895093,0.10395584176632934,query_1,"['GO:0032501', 'GO:0048519', 'GO:0051239']",0.6208570028835788
GO:BP,GO:0042221,response to chemical,4.270731348987985e-07,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:jl]",3909,1182,305,21026,0.2580372250423012,0.07802507035047326,query_1,['GO:0050896'],1.6435675235684462
GO:BP,GO:0001775,cell activation,4.315666744351189e-07,True,"""A multicellular organismal process by which exposure to an activating factor such as a cellular or soluble ligand results in a change in the morphology or behavior of a cell."" [GOC:mgi_curators]",1132,1182,116,21026,0.09813874788494077,0.10247349823321555,query_1,"['GO:0009987', 'GO:0032501']",0.6246484293337157
GO:BP,GO:1902532,negative regulation of intracellular signal transduction,4.4392069685653184e-07,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of intracellular signal transduction."" [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]",662,1182,79,21026,0.06683587140439932,0.11933534743202417,query_1,"['GO:0009968', 'GO:0035556', 'GO:1902531']",0.4245878797879687
GO:BP,GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway,4.5113468335620016e-07,True,"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell where the receptor possesses serine/threonine kinase activity, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling]",364,1182,53,21026,0.04483925549915398,0.14560439560439561,query_1,['GO:0007167'],0.28453618485271986
GO:BP,GO:0043549,regulation of kinase activity,5.166494366076489e-07,True,"""Any process that modulates the frequency, rate or extent of kinase activity, the catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule."" [GOC:bf]",431,1182,59,21026,0.04991539763113367,0.1368909512761021,query_1,"['GO:0042325', 'GO:0051338']",0.31380832347867815
GO:BP,GO:0098916,anterograde trans-synaptic signaling,5.281163104627242e-07,True,"""Cell-cell signaling from pre to post-synapse, across the synaptic cleft."" [GOC:dos]",775,1182,88,21026,0.07445008460236886,0.1135483870967742,query_1,['GO:0099537'],0.4673433138004523
GO:BP,GO:0007268,chemical synaptic transmission,5.281163104627242e-07,True,"""The vesicular release of classical neurotransmitter molecules from a presynapse, across a chemical synapse, the subsequent activation of neurotransmitter receptors at the postsynapse of a target cell (neuron, muscle, or secretory cell) and the effects of this activation on the postsynaptic membrane potential and ionic composition of the postsynaptic cytosol. This process encompasses both spontaneous and evoked release of neurotransmitter and all parts of synaptic vesicle exocytosis. Evoked transmission starts with the arrival of an action potential at the presynapse."" [GOC:jl, MeSH:D009435]",775,1182,88,21026,0.07445008460236886,0.1135483870967742,query_1,['GO:0098916'],0.4673433138004523
