source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,gene_ratio,recall,query,parents,qscore
GO:BP,GO:0009894,regulation of catabolic process,3.6171544031790306e-10,True,"""Any process that modulates the frequency, rate, or extent of the chemical reactions and pathways resulting in the breakdown of substances."" [GOC:go_curators]",1040,3365,256,21026,0.07607726597325408,0.24615384615384617,query_1,"['GO:0009056', 'GO:0019222']",0.7182936213407546
GO:BP,GO:0006793,phosphorus metabolic process,3.8901037179653427e-10,True,"""The chemical reactions and pathways involving the nonmetallic element phosphorus or compounds that contain phosphorus."" [GOC:ai]",2410,3365,514,21026,0.15274888558692423,0.21327800829875518,query_1,['GO:0008152'],1.437372942986664
GO:BP,GO:0006796,phosphate-containing compound metabolic process,4.687775540203787e-10,True,"""The chemical reactions and pathways involving the phosphate group, the anion or salt of any phosphoric acid."" [GOC:ai]",2407,3365,513,21026,0.1524517087667162,0.21312837557125053,query_1,['GO:0006793'],1.4222270511635269
GO:BP,GO:0051716,cellular response to stimulus,6.243975191274968e-10,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus by a cell and ends with a change in state or activity or the cell."" [GOC:bf, GOC:jl]",7376,3365,1366,21026,0.4059435364041605,0.1851952277657267,query_1,"['GO:0009987', 'GO:0050896']",3.736523044089027
GO:BP,GO:0006508,proteolysis,1.2673132053476497e-09,True,"""The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds."" [GOC:bf, GOC:mah]",1486,3365,340,21026,0.10104011887072809,0.2288021534320323,query_1,['GO:0019538'],0.8989656622658021
GO:BP,GO:0015031,protein transport,3.4087999364428738e-09,True,"""The directed movement of proteins into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",1444,3365,330,21026,0.09806835066864784,0.22853185595567868,query_1,"['GO:0045184', 'GO:0071705']",0.8303838040649806
GO:BP,GO:0009968,negative regulation of signal transduction,4.393317486230412e-09,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of signal transduction."" [GOC:sm]",1326,3365,307,21026,0.0912332838038633,0.23152337858220212,query_1,"['GO:0007165', 'GO:0009966', 'GO:0010648', 'GO:0023057', 'GO:0048585']",0.7624554755354442
GO:BP,GO:1902531,regulation of intracellular signal transduction,5.592232968529889e-09,True,"""Any process that modulates the frequency, rate or extent of intracellular signal transduction."" [GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]",1953,3365,424,21026,0.12600297176820208,0.21710189452124937,query_1,"['GO:0009966', 'GO:0035556']",1.039828782068198
GO:BP,GO:0007010,cytoskeleton organization,5.710773454200628e-09,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures."" [GOC:dph, GOC:jl, GOC:mah]",1529,3365,345,21026,0.1025260029717682,0.22563767168083715,query_1,['GO:0006996'],0.8451531198898588
GO:BP,GO:0048513,animal organ development,5.739139952152671e-09,True,"""Development of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:dph, GOC:jid]",3085,3365,628,21026,0.18662704309063893,0.20356564019448947,query_1,['GO:0048856'],1.5380220505005673
GO:BP,GO:0051726,regulation of cell cycle,1.1716525505142715e-08,True,"""Any process that modulates the rate or extent of progression through the cell cycle."" [GOC:ai, GOC:dph, GOC:tb]",1087,3365,259,21026,0.07696879643387816,0.23827046918123276,query_1,"['GO:0007049', 'GO:0050794']",0.6104550073864433
GO:BP,GO:0008219,cell death,1.2910808547638882e-08,True,"""Any biological process that results in permanent cessation of all vital functions of a cell. A cell should be considered dead when any one of the following molecular or morphological criteria is met: (1) the cell has lost the integrity of its plasma membrane; (2) the cell, including its nucleus, has undergone complete fragmentation into discrete bodies (frequently referred to as apoptotic bodies). The cell corpse (or its fragments) may be engulfed by an adjacent cell in vivo, but engulfment of whole cells should not be considered a strict criteria to define cell death as, under some circumstances, live engulfed cells can be released from phagosomes (see PMID:18045538)."" [GOC:mah, GOC:mtg_apoptosis, PMID:25236395]",1991,3365,429,21026,0.1274888558692422,0.2154696132596685,query_1,['GO:0009987'],1.0057655196949158
GO:BP,GO:0012501,programmed cell death,1.4423535326893974e-08,True,"""A process which begins when a cell receives an internal or external signal and activates a series of biochemical events (signaling pathway). The process ends with the death of the cell."" [GOC:lr, GOC:mtg_apoptosis]",1987,3365,428,21026,0.12719167904903417,0.21540010065425264,query_1,['GO:0008219'],0.9973008329089361
GO:BP,GO:0007166,cell surface receptor signaling pathway,1.5553991451805182e-08,True,"""The series of molecular signals initiated by an extracellular ligand binding to a receptor located on the cell surface. The pathway ends with regulation of a downstream cellular process, e.g. transcription."" [GOC:signaling]",2819,3365,578,21026,0.17176820208023774,0.20503724725079817,query_1,['GO:0007165'],1.3411932859635736
GO:BP,GO:0006915,apoptotic process,1.5974862875496187e-08,True,"""A programmed cell death process which begins when a cell receives an internal (e.g. DNA damage) or external signal (e.g. an extracellular death ligand), and proceeds through a series of biochemical events (signaling pathway phase) which trigger an execution phase. The execution phase is the last step of an apoptotic process, and is typically characterized by rounding-up of the cell, retraction of pseudopodes, reduction of cellular volume (pyknosis), chromatin condensation, nuclear fragmentation (karyorrhexis), plasma membrane blebbing and fragmentation of the cell into apoptotic bodies. When the execution phase is completed, the cell has died."" [GOC:cjm, GOC:dhl, GOC:ecd, GOC:go_curators, GOC:mtg_apoptosis, GOC:tb, ISBN:0198506732, PMID:18846107, PMID:21494263]",1923,3365,416,21026,0.1236255572065379,0.21632865314612584,query_1,['GO:0012501'],0.9638544279914103
GO:BP,GO:0065008,regulation of biological quality,2.0260841196575e-08,True,"""Any process that modulates a qualitative or quantitative trait of a biological quality. A biological quality is a measurable attribute of an organism or part of an organism, such as size, mass, shape, color, etc."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]",2947,3365,600,21026,0.17830609212481427,0.20359687818120123,query_1,['GO:0065007'],1.3717698414407802
GO:BP,GO:1903047,mitotic cell cycle process,2.322146714144313e-08,True,"""A process that is part of the mitotic cell cycle."" [GO_REF:0000060, GOC:mtg_cell_cycle, GOC:TermGenie]",745,3365,190,21026,0.05646359583952452,0.2550335570469799,query_1,"['GO:0000278', 'GO:0022402']",0.43104932110504757
GO:BP,GO:0007399,nervous system development,2.8179724078487482e-08,True,"""The process whose specific outcome is the progression of nervous tissue over time, from its formation to its mature state."" [GOC:dgh]",2604,3365,538,21026,0.15988112927191678,0.206605222734255,query_1,['GO:0048731'],1.2071126406581933
GO:BP,GO:0000122,negative regulation of transcription by RNA polymerase II,3.183082098099579e-08,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]",938,3365,228,21026,0.06775631500742942,0.24307036247334754,query_1,"['GO:0006357', 'GO:0006366', 'GO:0045892']",0.5079794034051512
GO:BP,GO:0048869,cellular developmental process,3.496985344017397e-08,True,"""A biological process whose specific outcome is the progression of a cell over time from an initial condition to a later condition."" [GOC:isa_complete]",4438,3365,858,21026,0.2549777117384844,0.19333032897701669,query_1,"['GO:0009987', 'GO:0032502']",1.9011918897943054
GO:BP,GO:0030154,cell differentiation,4.4912270738312356e-08,True,"""The cellular developmental process in which a relatively unspecialized cell, e.g. embryonic or regenerative cell, acquires specialized structural and/or functional features that characterize a specific cell. Differentiation includes the processes involved in commitment of a cell to a specific fate and its subsequent development to the mature state."" [ISBN:0198506732]",4437,3365,857,21026,0.25468053491827636,0.19314852377732702,query_1,['GO:0048869'],1.871299608798405
GO:BP,GO:0010498,proteasomal protein catabolic process,5.831379173147725e-08,True,"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds that is mediated by the proteasome."" [GOC:tb]",543,3365,147,21026,0.04368499257057949,0.27071823204419887,query_1,"['GO:0030163', 'GO:0051603']",0.3160272278249055
GO:BP,GO:0032501,multicellular organismal process,6.673116431028678e-08,True,"""Any biological process, occurring at the level of a multicellular organism, pertinent to its function."" [GOC:curators, GOC:dph, GOC:isa_complete, GOC:tb]",7322,3365,1340,21026,0.39821693907875183,0.18301010652827096,query_1,['GO:0008150'],2.8574738599699345
GO:BP,GO:0023057,negative regulation of signaling,1.0700837248268842e-07,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",1435,3365,321,21026,0.09539375928677563,0.22369337979094076,query_1,"['GO:0023051', 'GO:0023052', 'GO:0048519']",0.6649500444043707
GO:BP,GO:0009892,negative regulation of metabolic process,1.6982700911191336e-07,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]",3375,3365,669,21026,0.1988112927191679,0.19822222222222222,query_1,"['GO:0008152', 'GO:0019222', 'GO:0048523']",1.3459511075165482
GO:BP,GO:0010648,negative regulation of cell communication,1.835852818791514e-07,True,"""Any process that decreases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",1436,3365,320,21026,0.0950965824665676,0.22284122562674094,query_1,"['GO:0007154', 'GO:0010646', 'GO:0048523']",0.6405859983917134
GO:BP,GO:0072359,circulatory system development,2.830053921843139e-07,True,"""The process whose specific outcome is the progression of the circulatory system over time, from its formation to the mature structure. The circulatory system is the organ system that passes nutrients (such as amino acids and electrolytes), gases, hormones, blood cells, etc. to and from cells in the body to help fight diseases and help stabilize body temperature and pH to maintain homeostasis."" [GOC:mah, UBERON:0001009]",1145,3365,264,21026,0.07845468053491828,0.23056768558951965,query_1,['GO:0048731'],0.5137373540771328
GO:BP,GO:0000902,cell morphogenesis,3.3144142037434025e-07,True,"""The developmental process in which the size or shape of a cell is generated and organized."" [GOC:clt, GOC:dph, GOC:go_curators, GOC:tb]",996,3365,235,21026,0.06983655274888559,0.2359437751004016,query_1,['GO:0009653'],0.4525124535992996
GO:BP,GO:0006950,response to stress,6.51632466420253e-07,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:mah]",3948,3365,764,21026,0.22704309063893016,0.19351570415400202,query_1,['GO:0050896'],1.404487942470216
GO:BP,GO:0022008,neurogenesis,6.754209046650794e-07,True,"""Generation of cells within the nervous system."" [GO_REF:0000021, GOC:cls, GOC:curators, GOC:dgh, GOC:dph, GOC:jid]",1771,3365,379,21026,0.11263001485884101,0.2140033879164314,query_1,"['GO:0007399', 'GO:0030154']",0.6949751159563538
GO:BP,GO:0007507,heart development,7.482573825255258e-07,True,"""The process whose specific outcome is the progression of the heart over time, from its formation to the mature structure. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood."" [GOC:jid, UBERON:0000948]",605,3365,156,21026,0.04635958395245171,0.2578512396694215,query_1,"['GO:0048513', 'GO:0072359']",0.2839964464713638
GO:BP,GO:0045944,positive regulation of transcription by RNA polymerase II,7.6969619796023e-07,True,"""Any process that activates or increases the frequency, rate or extent of transcription from an RNA polymerase II promoter."" [GOC:go_curators, GOC:txnOH]",1256,3365,283,21026,0.08410104011887073,0.22531847133757962,query_1,"['GO:0006357', 'GO:0006366', 'GO:0045893']",0.5141669023515931
GO:BP,GO:0051248,negative regulation of protein metabolic process,1.073050035272098e-06,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of chemical reactions and pathways involving a protein."" [GOC:ai]",677,3365,170,21026,0.05052005943536404,0.2511078286558346,query_1,"['GO:0010605', 'GO:0019538', 'GO:0051246']",0.3015734337480093
GO:BP,GO:0070727,cellular macromolecule localization,1.1640258495558076e-06,True,"""Any process in which a macromolecule is transported to, and/or maintained in, a specific location at the level of a cell. Localization at the cellular level encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell."" [GOC:mah]",2782,3365,559,21026,0.16612184249628528,0.20093457943925233,query_1,"['GO:0033036', 'GO:0051641']",0.985773222208198
GO:BP,GO:0141124,intracellular signaling cassette,1.3303518082802926e-06,True,"""An intracellular signaling module that is part of larger signaling pathways that can be initiated either intracellularly or by cell surface receptors. Intracellular signaling cassettes are discrete signaling units that are often shared by multiple signaling pathways."" [GOC:ha, GOC:pg]",1912,3365,403,21026,0.11976225854383359,0.21077405857740586,query_1,['GO:0035556'],0.7037270427280313
GO:BP,GO:0048699,generation of neurons,1.3772483662428355e-06,True,"""The process in which nerve cells are generated. This includes the production of neuroblasts and their differentiation into neurons."" [GOC:nln]",1536,3365,334,21026,0.09925705794947993,0.21744791666666666,query_1,['GO:0022008'],0.5817443991682282
GO:BP,GO:0048468,cell development,1.4023992403445767e-06,True,"""The cellular developmental process in which a specific cell progresses from an immature to a mature state. Cell development start once cell commitment has taken place."" [GOC:go_curators]",2876,3365,575,21026,0.17087667161961367,0.19993045897079276,query_1,"['GO:0030154', 'GO:0048856', 'GO:0048869']",1.0001630879626466
GO:BP,GO:0051094,positive regulation of developmental process,1.425825135561162e-06,True,"""Any process that activates or increases the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:ai]",1343,3365,298,21026,0.08855869242199109,0.22189128816083395,query_1,"['GO:0032502', 'GO:0048518', 'GO:0050793']",0.5177082474219414
GO:BP,GO:0051130,positive regulation of cellular component organization,1.4564053379297494e-06,True,"""Any process that activates or increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]",1105,3365,253,21026,0.07518573551263001,0.22895927601809954,query_1,"['GO:0016043', 'GO:0048522', 'GO:0051128']",0.43883791611001727
GO:BP,GO:0022603,regulation of anatomical structure morphogenesis,1.489509882491737e-06,True,"""Any process that modulates the frequency, rate or extent of anatomical structure morphogenesis."" [GOC:mah]",831,3365,200,21026,0.05943536404160475,0.24067388688327315,query_1,"['GO:0009653', 'GO:0050793']",0.34632728743025054
GO:BP,GO:0010564,regulation of cell cycle process,1.5347004890463438e-06,True,"""Any process that modulates a cellular process that is involved in the progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events."" [GOC:dph, GOC:tb]",720,3365,178,21026,0.05289747399702823,0.24722222222222223,query_1,"['GO:0022402', 'GO:0051726']",0.3075446637715694
GO:BP,GO:0008104,protein localization,1.558629998846639e-06,True,"""Any process in which a protein is transported to, or maintained in, a specific location."" [GOC:ai]",2770,3365,556,21026,0.16523031203566121,0.2007220216606498,query_1,['GO:0070727'],0.9595348810888372
GO:BP,GO:2000026,regulation of multicellular organismal development,2.204359569952784e-06,True,"""Any process that modulates the frequency, rate or extent of multicellular organismal development."" [GOC:obol]",1418,3365,311,21026,0.0924219910846954,0.21932299012693934,query_1,"['GO:0007275', 'GO:0050793', 'GO:0051239']",0.522805100171292
GO:BP,GO:0050896,response to stimulus,2.5977353277258273e-06,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus. The process begins with detection of the stimulus and ends with a change in state or activity or the cell or organism."" [GOC:ai, GOC:bf]",8999,3365,1599,21026,0.47518573551263,0.1776864096010668,query_1,['GO:0008150'],2.6541048303126193
GO:BP,GO:0140694,membraneless organelle assembly,4.669466766807673e-06,True,"""The aggregation, arrangement and bonding together of a set of components to form a non-membrane-bounded organelle."" [PMID:28225081]",430,3365,117,21026,0.03476968796433878,0.27209302325581397,query_1,['GO:0070925'],0.1853479129890289
GO:BP,GO:0023052,signaling,5.481464004889453e-06,True,"""The entirety of a process in which information is transmitted within a biological system. This process begins with an active signal and ends when a cellular response has been triggered."" [GOC:mtg_signal, GOC:mtg_signaling_feb11, GOC:signaling]",6515,3365,1189,21026,0.3533432392273403,0.1825019186492709,query_1,['GO:0050789'],1.8589753290768654
GO:BP,GO:0007167,enzyme-linked receptor protein signaling pathway,6.866157387151664e-06,True,"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell, where the receptor possesses catalytic activity or is closely associated with an enzyme such as a protein kinase, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling, ISBN:0815316194]",970,3365,224,21026,0.06656760772659732,0.2309278350515464,query_1,['GO:0007166'],0.34370761339247924
GO:BP,GO:0010605,negative regulation of macromolecule metabolic process,7.1473371835048884e-06,True,"""Any process that decreases the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",3157,3365,619,21026,0.18395245170876673,0.19607222046246436,query_1,"['GO:0009892', 'GO:0043170', 'GO:0060255']",0.9465927775066195
GO:BP,GO:0007154,cell communication,7.214722828682494e-06,True,"""Any process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:mah]",6540,3365,1192,21026,0.35423476968796436,0.18226299694189602,query_1,['GO:0009987'],1.8213973776221573
GO:BP,GO:0060322,head development,7.912240664088016e-06,True,"""The biological process whose specific outcome is the progression of a head from an initial condition to its mature state. The head is the anterior-most division of the body."" [GOC:dph]",806,3365,192,21026,0.05705794947994056,0.23821339950372208,query_1,['GO:0048856'],0.291092570042043
GO:BP,GO:0030182,neuron differentiation,8.186435766628037e-06,True,"""The process in which a relatively unspecialized cell acquires specialized features of a neuron."" [GOC:mah]",1451,3365,314,21026,0.09331352154531947,0.2164024810475534,query_1,"['GO:0030154', 'GO:0048699']",0.474677032514709
GO:BP,GO:0045595,regulation of cell differentiation,8.226630725378933e-06,True,"""Any process that modulates the frequency, rate or extent of cell differentiation, the process in which relatively unspecialized cells acquire specialized structural and functional features."" [GOC:go_curators]",1576,3365,337,21026,0.10014858841010402,0.21383248730964466,query_1,"['GO:0030154', 'GO:0050793', 'GO:0050794']",0.5092333387524081
GO:BP,GO:0016197,endosomal transport,8.64535628530812e-06,True,"""The directed movement of substances mediated by an endosome, a membrane-bounded organelle that carries materials enclosed in the lumen or located in the endosomal membrane."" [ISBN:0198506732]",290,3365,86,21026,0.025557206537890044,0.296551724137931,query_1,"['GO:0016192', 'GO:0046907']",0.1294016852790984
GO:BP,GO:0009888,tissue development,1.0846886570054393e-05,True,"""The process whose specific outcome is the progression of a tissue over time, from its formation to the mature structure."" [ISBN:0471245208]",2032,3365,419,21026,0.12451708766716196,0.2062007874015748,query_1,['GO:0048856'],0.6181893502782257
GO:BP,GO:0061919,process utilizing autophagic mechanism,1.1131849135903255e-05,True,"""A cellular process involving delivery of a portion of the cytoplasm to lysosomes or to the plant or fungal vacuole that does not involve direct transport through the endocytic or vacuolar protein sorting (Vps) pathways. This process typically leads to degradation of the cargo; however, it can also be used to deliver resident proteins, such as in the cytoplasm-to-vacuole targeting (Cvt) pathway."" [PMID:21997368, PMID:22966490, PMID:28596378]",597,3365,150,21026,0.04457652303120357,0.25125628140703515,query_1,['GO:0009987'],0.22080680630294872
GO:BP,GO:0006914,autophagy,1.1131849135903255e-05,True,"""The cellular catabolic process in which cells digest cellular materials, such as organelles and other macromolecular constituents, or non-self materials such as intracellular pathogens. Autophagy serves to provide essential nutrients under conditions of cellular stress; or can remodel intracellular structures during cell differentiation."" [GOC:autophagy, ISBN:0198547684, PMID:11099404, PMID:29455577, PMID:9412464]",597,3365,150,21026,0.04457652303120357,0.25125628140703515,query_1,"['GO:0009056', 'GO:0061919']",0.22080680630294872
GO:BP,GO:0048584,positive regulation of response to stimulus,1.2519303028177182e-05,True,"""Any process that activates, maintains or increases the rate of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",2331,3365,472,21026,0.14026745913818722,0.20248820248820248,query_1,"['GO:0048518', 'GO:0048583', 'GO:0050896']",0.6876499757633107
GO:BP,GO:0009967,positive regulation of signal transduction,1.4114813417381458e-05,True,"""Any process that activates or increases the frequency, rate or extent of signal transduction."" [GOC:sm]",1578,3365,336,21026,0.099851411589896,0.21292775665399238,query_1,"['GO:0007165', 'GO:0009966', 'GO:0010647', 'GO:0023056', 'GO:0048584']",0.4843117837792075
GO:BP,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,1.4682419338860295e-05,True,"""The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of ubiquitin, and mediated by the proteasome."" [GOC:go_curators]",414,3365,112,21026,0.03328380386329866,0.27053140096618356,query_1,"['GO:0006511', 'GO:0010498']",0.16086735992679083
GO:BP,GO:0000226,microtubule cytoskeleton organization,1.563666819434639e-05,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising microtubules and their associated proteins."" [GOC:mah]",670,3365,164,21026,0.0487369985141159,0.24477611940298508,query_1,"['GO:0007010', 'GO:0007017']",0.2342229859768738
GO:BP,GO:0098657,import into cell,1.6556748561846378e-05,True,"""The directed movement of some substance from outside of a cell into a cell. This may occur via transport across the plasma membrane or via endocytosis."" [GOC:dos]",922,3365,213,21026,0.06329866270430906,0.23101952277657267,query_1,['GO:0006810'],0.30263248547282884
GO:BP,GO:0006886,intracellular protein transport,1.7188756283218077e-05,True,"""The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell."" [GOC:mah]",686,3365,167,21026,0.04962852897473997,0.2434402332361516,query_1,"['GO:0008104', 'GO:0015031', 'GO:0046907']",0.23646780868054545
GO:BP,GO:0048858,cell projection morphogenesis,1.7294207790798762e-05,True,"""The process in which the anatomical structures of a cell projection are generated and organized."" [GO_REF:0000021]",681,3365,166,21026,0.049331352154531945,0.24375917767988253,query_1,"['GO:0000902', 'GO:0009653', 'GO:0030030']",0.23492079890784598
GO:BP,GO:0120039,plasma membrane bounded cell projection morphogenesis,1.7393343133065328e-05,True,"""The process in which the anatomical structures of a plasma membrane bounded cell projection are generated and organized."" [GOC:krc]",676,3365,165,21026,0.04903417533432392,0.2440828402366864,query_1,['GO:0048858'],0.2333838913280421
GO:BP,GO:0060828,regulation of canonical Wnt signaling pathway,2.3652408744927634e-05,True,"""Any process that modulates the rate, frequency, or extent of the Wnt signaling pathway through beta-catenin, the series of molecular signals initiated by binding of a Wnt protein to a frizzled family receptor on the surface of the target cell, followed by propagation of the signal via beta-catenin, and ending with a change in transcription of target genes."" [GOC:dph, GOC:sdb_2009, GOC:tb]",255,3365,77,21026,0.02288261515601783,0.30196078431372547,query_1,"['GO:0030111', 'GO:0060070']",0.10585782944448645
GO:BP,GO:0070848,response to growth factor,2.803652072678265e-05,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:BHF, GOC:mah]",721,3365,173,21026,0.05141158989598811,0.23994452149791956,query_1,['GO:0009719'],0.23403974075897227
GO:BP,GO:0006412,translation,3.0817354035739954e-05,True,"""The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome."" [GOC:go_curators]",727,3365,174,21026,0.05170876671619613,0.2393397524071527,query_1,"['GO:0009059', 'GO:0010467', 'GO:0019538']",0.23326882897724263
GO:BP,GO:0051093,negative regulation of developmental process,3.5578322766253304e-05,True,"""Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:ai]",925,3365,212,21026,0.06300148588410104,0.22918918918918918,query_1,"['GO:0032502', 'GO:0048519', 'GO:0050793']",0.2802819257677669
GO:BP,GO:0007017,microtubule-based process,3.710253272619291e-05,True,"""Any cellular process that depends upon or alters the microtubule cytoskeleton, that part of the cytoskeleton comprising microtubules and their associated proteins."" [GOC:mah]",999,3365,226,21026,0.06716196136701337,0.22622622622622623,query_1,['GO:0009987'],0.29756754714938827
GO:BP,GO:0071363,cellular response to growth factor stimulus,4.1295907559152366e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:mah]",689,3365,166,21026,0.049331352154531945,0.2409288824383164,query_1,"['GO:0070848', 'GO:0071495']",0.2162732349196143
GO:BP,GO:0008283,cell population proliferation,4.319337632537038e-05,True,"""The multiplication or reproduction of cells, resulting in the expansion of a cell population."" [GOC:mah, GOC:mb]",2015,3365,412,21026,0.12243684992570579,0.2044665012406948,query_1,['GO:0009987'],0.5343857750068655
GO:BP,GO:0070925,organelle assembly,5.5681473112717945e-05,True,"""The aggregation, arrangement and bonding together of a set of components to form an organelle. An organelle is an organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."" [GOC:mah]",1046,3365,234,21026,0.06953937592867757,0.2237093690248566,query_1,"['GO:0006996', 'GO:0022607']",0.295840621796188
GO:BP,GO:0009887,animal organ morphogenesis,6.219421356684529e-05,True,"""Morphogenesis of an animal organ. An organ is defined as a tissue or set of tissues that work together to perform a specific function or functions. Morphogenesis is the process in which anatomical structures are generated and organized. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:dgh, GOC:go_curators, ISBN:0471245208, ISBN:0721662544]",1042,3365,233,21026,0.06924219910846954,0.2236084452975048,query_1,"['GO:0009653', 'GO:0048513']",0.2912500013415616
GO:BP,GO:0044238,primary metabolic process,6.256823867299816e-05,True,"""The chemical reactions and pathways involving those compounds which are formed as a part of the normal anabolic and catabolic processes. These processes take place in most, if not all, cells of the organism."" [GOC:go_curators]",12342,3365,2118,21026,0.6294205052005943,0.17160913952357804,query_1,['GO:0008152'],2.6458610333507964
GO:BP,GO:0031175,neuron projection development,7.504171262791881e-05,True,"""The process whose specific outcome is the progression of a neuron projection over time, from its formation to the mature structure. A neuron projection is any process extending from a neural cell, such as axons or dendrites (collectively called neurites)."" [GOC:mah]",1023,3365,229,21026,0.06805349182763744,0.2238514173998045,query_1,"['GO:0048666', 'GO:0120036']",0.28070005147204086
GO:BP,GO:0048812,neuron projection morphogenesis,8.356765438488154e-05,True,"""The process in which the anatomical structures of a neuron projection are generated and organized. A neuron projection is any process extending from a neural cell, such as axons or dendrites."" [GOC:mah]",660,3365,159,21026,0.04725111441307578,0.2409090909090909,query_1,"['GO:0031175', 'GO:0120039']",0.19268823899982318
GO:BP,GO:0071495,cellular response to endogenous stimulus,8.949908178801151e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus arising within the organism."" [GOC:mah]",1223,3365,266,21026,0.07904903417533432,0.21749795584627965,query_1,['GO:0009719'],0.320004831440207
